_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,external_id,station_name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging_info,eightd_has_key_dispenser,has_kiosk,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging_status,last_reported_datetime,bike_availability_pct,dock_availability_pct
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,19,08164fbf-ce81-4db0-9bf3-98845325dfa6,CE-337 San Borja-Martín Mendalde,337,19.384849,-99.16704,"['CREDITCARD', 'KEY']",19,False,False,False,True,4,2,13,0,1,1,1,1780702707,False,False,2026-06-05 23:38:27,0.21052631578947367,0.6842105263157895
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,20,8c4eceec-211c-4064-b923-97c71f09b1a7,CE-412 Parroquia-Avenida Universidad,412,19.368107,-99.164376,"['CREDITCARD', 'KEY']",34,False,False,False,True,11,4,19,0,1,1,1,1780703325,False,False,2026-06-05 23:48:45,0.3235294117647059,0.5588235294117647
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,21,616c0715-1a8e-492b-85cb-452f062ca42b,CE-381 San Lorenzo-Manzanas,381,19.375543381100602,-99.17801052342838,"['CREDITCARD', 'KEY']",23,False,False,False,True,1,0,22,0,1,1,1,1780702646,False,False,2026-06-05 23:37:26,0.043478260869565216,0.9565217391304348
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,22,f9827216-5cfa-4eb1-a912-096b9545fa83,CE-332 Calle 27-Avenida 3,332,19.385494,-99.183744,"['CREDITCARD', 'KEY']",23,False,False,False,True,1,0,22,0,1,1,1,1780703168,False,False,2026-06-05 23:46:08,0.043478260869565216,0.9565217391304348
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,23,ef08f966-4d87-4fdc-b783-287605e9c117,CE-399 Heriberto Frías-San Lorenzo,399,19.372469,-99.164538,"['CREDITCARD', 'KEY']",35,False,False,False,True,8,2,25,0,1,1,1,1780703047,False,False,2026-06-05 23:44:07,0.22857142857142856,0.7142857142857143
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,24,78a8e829-3e75-40fd-9543-3ca0cbc15747,CE-377 Heriberto Frías-Miguel Laurent,377,19.375397,-99.163778,"['CREDITCARD', 'KEY']",35,False,False,False,True,11,0,24,0,1,1,1,1780703261,False,False,2026-06-05 23:47:41,0.3142857142857143,0.6857142857142857
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,25,287e590f-e27b-4211-8fb5-9b11bd2fd0cd,CE-360 Heriberto Frías-Matias Romero,360,19.379435,-99.162794,"['CREDITCARD', 'KEY']",23,False,False,False,True,2,0,21,0,1,1,1,1780703263,False,False,2026-06-05 23:47:43,0.08695652173913043,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,26,d353123d-74b4-405b-8257-a61eb1d771ee,CE-362 Augusto Rodin-Alberto Balderas,362,19.382123281154726,-99.18109126394484,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780699241,False,False,2026-06-05 22:40:41,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,27,df57391d-94b4-497a-86f0-0681ef80704a,CE-365 Holbein-Avenida Revolución,365,19.381123,-99.18667,"['CREDITCARD', 'KEY']",21,False,False,False,True,4,1,16,0,1,1,1,1780703246,False,False,2026-06-05 23:47:26,0.19047619047619047,0.7619047619047619
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,28,4129eb20-73b3-4e3b-b473-a939ab14156f,CE-424 Amores-José María Rico (Eje 8),424,19.367103332434564,-99.17058136315518,"['CREDITCARD', 'KEY']",11,False,False,False,True,0,1,10,0,1,1,1,1780702824,False,False,2026-06-05 23:40:24,0.0,0.9090909090909091
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,29,22226b72-86e9-4fb9-9f0c-38447c7daa97,CE-421 María Luz Bringas-Oso,421,19.36952,-99.179421,"['CREDITCARD', 'KEY']",31,False,False,False,True,0,1,30,0,1,1,1,1780703083,False,False,2026-06-05 23:44:43,0.0,0.967741935483871
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,30,518b8a91-e2d4-4892-9bb5-caf4f558032f,CE-287 13 de Septiembre-Puente de la Morena,287,19.398946,-99.183254,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780701726,False,False,2026-06-05 23:22:06,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,31,4b75ed5c-e81b-4d75-a4ef-8dffce387fd9,CE-288 11 de Abril-Avenida 2,288,19.396339843986805,-99.1835709661791,"['CREDITCARD', 'KEY']",15,False,False,False,True,1,3,11,0,1,1,1,1780702769,False,False,2026-06-05 23:39:29,0.06666666666666667,0.7333333333333333
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,32,7b33d340-464d-47ae-a07f-04d0785ad37b,CE-372 Dr. Roberto Gayol-Tlacoquemécatl,372,19.377966,-99.170272,"['CREDITCARD', 'KEY']",19,False,False,False,True,15,0,4,0,1,1,1,1780703324,False,False,2026-06-05 23:48:44,0.7894736842105263,0.21052631578947367
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,33,b89266bb-5035-46c6-bec9-b2287ee9b396,CE-434 Jose María Olloqui-Amores,434,19.363698614576656,-99.17118497195588,"['CREDITCARD', 'KEY']",27,False,False,False,True,1,0,26,0,1,1,1,1780703040,False,False,2026-06-05 23:44:00,0.037037037037037035,0.9629629629629629
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,34,df9f2e23-6015-45e3-be47-9681ee56bcb6,CE-439 Amores-Avenida Coyoacán,439,19.362037,-99.172683,"['CREDITCARD', 'KEY']",19,False,False,False,True,1,0,18,0,1,1,1,1780703226,False,False,2026-06-05 23:47:06,0.05263157894736842,0.9473684210526315
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,35,ea8f9f3d-f51f-4e35-a8b1-689629a448a8,CE-378 Miguel Laurent-Amores,378,19.375865,-99.168219,"['CREDITCARD', 'KEY']",31,False,False,False,True,7,3,21,0,1,1,1,1780702043,False,False,2026-06-05 23:27:23,0.22580645161290322,0.6774193548387096
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,36,ac8032f2-5d88-428b-8a26-32448c290d5b,CE-437 Moras-Comunal,437,19.364916,-99.175985,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780703002,False,False,2026-06-05 23:43:22,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,37,eac91559-8b08-4a23-8a13-b3a5cbc3397f,CE-374 Pitágoras-Pilares,374,19.376959,-99.161099,"['CREDITCARD', 'KEY']",31,False,False,False,True,5,2,24,0,1,1,1,1780703331,False,False,2026-06-05 23:48:51,0.16129032258064516,0.7741935483870968
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,38,fbf45c04-d7b3-42e6-921a-6ba289aaee72,CE-384 Empresa-Poussin,384,19.375865,-99.185573,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,2,21,0,1,1,1,1780703089,False,False,2026-06-05 23:44:49,0.0,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,39,7bb63b63-4288-4f6d-99e0-34c7f805f315,CE-348 Indiana-Avenida San Antonio,348,19.3854574,-99.1782718,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780703268,False,False,2026-06-05 23:47:48,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,40,4771fd01-a609-4494-b5a0-9b9a13e62393,CE-397 San Lorenzo-Gabriel Mancera,397,19.37313576931919,-99.16706666355822,"['CREDITCARD', 'KEY']",31,False,False,False,True,1,1,29,0,1,1,1,1780702945,False,False,2026-06-05 23:42:25,0.03225806451612903,0.9354838709677419
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,41,ad09be68-706a-477f-8860-fa91a86420d1,CE-353 Carolina-Holbein,353,19.3823345657493,-99.17888358246273,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,0,23,0,1,1,1,1780701807,False,False,2026-06-05 23:23:27,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,42,6546cc34-2240-4073-8d41-0db07cfdecde,CE-387 Cadiz-Empresa,387,19.374267,-99.180546,"['CREDITCARD', 'KEY']",19,False,False,False,True,2,1,16,0,1,1,1,1780703256,False,False,2026-06-05 23:47:36,0.10526315789473684,0.8421052631578947
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,43,807e7b74-3786-4f1d-8aad-73e222ec9aee,CE-367 Boston -Augusto Rodin,367,19.379593,-99.181351,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780697805,False,False,2026-06-05 22:16:45,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,44,b45f855c-06ab-4564-b52b-90b8d1fcea9e,CE-390-391 Oso-Félix Cuevas,390-391,19.373161,-99.178243,"['CREDITCARD', 'KEY']",47,False,False,False,True,0,1,46,0,1,1,1,1780703133,False,False,2026-06-05 23:45:33,0.0,0.9787234042553191
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,45,4b57092e-7db3-4caa-be58-5fdfc56774e5,CE-303 Montecito-Av. Insurgentes,303,19.394861698080163,-99.17300574486944,"['CREDITCARD', 'KEY']",26,False,False,False,True,2,0,24,0,1,1,1,1780703018,False,False,2026-06-05 23:43:38,0.07692307692307693,0.9230769230769231
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,46,0e0b8cec-c253-4edc-b46b-86030e5ce26d,CE-370 Tlacoquemécatl-Av. Insurgentes,370,19.378799,-99.176821,"['CREDITCARD', 'KEY']",31,False,False,False,True,1,2,28,0,1,1,1,1780702992,False,False,2026-06-05 23:43:12,0.03225806451612903,0.9032258064516129
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,47,f60886eb-abc3-419f-93ad-a3486fb1d1df,CE-354 Boston-Av. Insurgentes,354,19.381714,-99.176664,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,1,22,0,1,1,1,1780700817,False,False,2026-06-05 23:06:57,0.0,0.9565217391304348
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,48,8b8595c4-4b99-47c9-b9cb-18798af3aba7,CE-333 Georgia-Carolina,333,19.387624,-99.180978,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,2,21,0,1,1,1,1780701842,False,False,2026-06-05 23:24:02,0.0,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,49,6cf083a7-b9af-4498-8775-15139e0ab145,CE-445-446 Riff-Avenida Río Churubusco,445-446,19.35857050753971,-99.15610156956063,"['CREDITCARD', 'KEY']",59,False,False,False,True,7,2,50,0,1,1,1,1780702372,False,False,2026-06-05 23:32:52,0.11864406779661017,0.847457627118644
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,50,b397f192-fe32-41ee-8a51-3ecea31ae29f,CE-429 Pirineos-Av. Popocatépetl (Eje 8),429,19.363060918104924,-99.15833439679318,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,3,16,0,1,1,1,1780702759,False,False,2026-06-05 23:39:19,0.0,0.8421052631578947
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,51,1aba47b5-d46a-458c-94cf-684cf9e264fc,CE-414 Parroquia-José Ignacio Bartolache,414,19.370213835587535,-99.17385498530166,"['CREDITCARD', 'KEY']",27,False,False,False,True,2,0,25,0,1,1,1,1780702552,False,False,2026-06-05 23:35:52,0.07407407407407407,0.9259259259259259
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,52,de6d1b56-740c-49b8-8108-9fdc96b3e5be,CE-432 Carrillo Puerto-Avenida México-Coyoacan,432,19.361245,-99.16239,"['CREDITCARD', 'KEY']",35,False,False,False,True,14,0,21,0,1,1,1,1780702551,False,False,2026-06-05 23:35:51,0.4,0.6
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,53,5fbb3ae5-290e-43e4-af63-ed7c998ddeb0,CE-358 Nicolás San Juan-Matias Romero,358,19.380087,-99.16427,"['CREDITCARD', 'KEY']",23,False,False,False,True,5,3,15,0,1,1,1,1780702672,False,False,2026-06-05 23:37:52,0.21739130434782608,0.6521739130434783
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,55,2faf5722-7a40-40ae-a0d1-75a63476e819,CE-409 Azores - División Del Norte,409,19.3650233,-99.1554899,"['CREDITCARD', 'KEY']",23,False,False,False,True,18,0,5,0,1,1,1,1780703242,False,False,2026-06-05 23:47:22,0.782608695652174,0.21739130434782608
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,56,7304514a-8264-4fb6-aad0-ce2118bedd47,CE-413 Parroquia-Avenida Coyoacán,413,19.369823,-99.172164,"['CREDITCARD', 'KEY']",35,False,False,False,True,5,1,29,0,1,1,1,1780702612,False,False,2026-06-05 23:36:52,0.14285714285714285,0.8285714285714286
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,57,5ca28951-6799-4211-a5a8-deb629d685bc,CE-345 Patricio Sanz - Miraflores,345,19.384447,-99.172039,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,2,21,0,1,1,1,1780702551,False,False,2026-06-05 23:35:51,0.0,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,58,78d97632-fd6b-4022-b01d-a1ea83d94d64,CE-419 Actipan-Cadiz,419,19.370615,-99.181606,"['CREDITCARD', 'KEY']",30,False,False,False,True,0,1,29,0,1,1,1,1780702817,False,False,2026-06-05 23:40:17,0.0,0.9666666666666667
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,59,4e82c891-1e00-4dec-b9ab-ec81464ffb97,CE-307 Minnesota-Dakota,307,19.393711808925048,-99.17581468826029,"['CREDITCARD', 'KEY']",27,False,False,False,True,1,0,26,0,1,1,1,1780703116,False,False,2026-06-05 23:45:16,0.037037037037037035,0.9629629629629629
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,60,6eeb8ffb-d232-488a-bf54-6c654853ebca,CE-361 Porfirio Díaz-Capulín,361,19.380691,-99.175036,"['CREDITCARD', 'KEY']",27,False,False,False,True,0,0,27,0,1,1,1,1780701826,False,False,2026-06-05 23:23:46,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,61,d01f4057-adb8-4d30-9053-a1ad6104338f,CE-393 Adolfo Prieto-Félix Cuevas,393,19.373307,-99.172471,"['CREDITCARD', 'KEY']",35,False,False,False,True,2,1,32,0,1,1,1,1780703304,False,False,2026-06-05 23:48:24,0.05714285714285714,0.9142857142857143
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,62,e7f38a9a-1be2-4e4e-9634-11088af4b034,CE-306 Dakota-Minnesota,306,19.393699,-99.175664,"['CREDITCARD', 'KEY']",35,False,False,False,True,1,1,32,1,1,1,1,1780702860,False,False,2026-06-05 23:41:00,0.02857142857142857,0.9142857142857143
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,63,cdf47baf-c2cf-404f-b4cf-e468133d1ea2,CE-349 Augusto Rodin-Avenida San Antonio,349,19.385632,-99.180848,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,1,18,0,1,1,1,1780703247,False,False,2026-06-05 23:47:27,0.0,0.9473684210526315
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,64,d76624f9-ffe5-447a-ac53-f4406a6e3b95,CE-284 Dakota-Vermont,284,19.397693,-99.172981,"['CREDITCARD', 'KEY']",31,False,False,False,True,7,4,20,0,1,1,1,1780703257,False,False,2026-06-05 23:47:37,0.22580645161290322,0.6451612903225806
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,65,1bceb889-ddef-4684-8c34-37abf921beb0,CE-308 Nueva York-Arizona,308,19.393643,-99.178156,"['CREDITCARD', 'KEY']",31,False,False,False,True,5,3,23,0,1,1,1,1780703315,False,False,2026-06-05 23:48:35,0.16129032258064516,0.7419354838709677
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,66,bea8f5c8-049d-43bb-aeda-50ffb2cc601d,CE-312 Avenida 2-Calle 7,312,19.39270929935713,-99.18373167525715,"['CREDITCARD', 'KEY']",27,False,False,False,True,0,1,26,0,1,1,1,1780702301,False,False,2026-06-05 23:31:41,0.0,0.9629629629629629
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,67,b4e673b0-acd6-4c9c-bf8d-d9c1abf182e4,CE-325 Providencia -Avenida Del Valle,325,19.38817793281278,-99.16966706519814,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,1,22,0,1,1,1,1780702977,False,False,2026-06-05 23:42:57,0.0,0.9565217391304348
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,68,04becea3-e1da-4eac-8e82-ff9089c18a51,CE-327 Georgia -Pensilvania,327,19.38885,-99.17772,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,3,20,0,1,1,1,1780703235,False,False,2026-06-05 23:47:15,0.0,0.8695652173913043
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,69,f9a7d8f5-a7f5-4eac-8462-9fcf05a5ee7d,CE-335 Magdalena-Ameyalco,335,19.386989,-99.173438,"['CREDITCARD', 'KEY']",35,False,False,False,True,1,0,34,0,1,1,1,1780701811,False,False,2026-06-05 23:23:31,0.02857142857142857,0.9714285714285714
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,70,50530ef1-e349-4c8c-9c2c-b266ed8915c4,CE-324 Amores-Avenida Eugenia,324,19.387483,-99.165409,"['CREDITCARD', 'KEY']",19,False,False,False,True,2,1,16,0,1,1,1,1780703119,False,False,2026-06-05 23:45:19,0.10526315789473684,0.8421052631578947
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,71,48868fd7-00c1-4fd1-a5ea-1a1166c32af7,CE-059 Popocatépetl - Ámsterdam,059,19.4152434,-99.1667561,"['CREDITCARD', 'KEY']",35,False,False,False,True,19,5,11,0,1,1,1,1780703149,False,False,2026-06-05 23:45:49,0.5428571428571428,0.3142857142857143
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,72,15d61e3f-42e9-4c7f-ba20-9ed831486bef,CE-072 Mazatlán - Alfonso Reyes,072,19.409859,-99.179565,"['CREDITCARD', 'KEY']",31,False,False,False,True,1,3,27,0,1,1,1,1780703327,False,False,2026-06-05 23:48:47,0.03225806451612903,0.8709677419354839
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,73,6004a6f9-70ac-4502-bd79-4cf1afd12beb,CE-067 Vicente Suárez - Michoacán,067,19.411813726946605,-99.17595729242748,"['CREDITCARD', 'KEY']",23,False,False,False,True,1,1,21,0,1,1,1,1780702604,False,False,2026-06-05 23:36:44,0.043478260869565216,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,74,0ddcec99-0423-464d-a55a-2d9a31c402f4,CE-343 Enrique Rébsamen-División Del Norte,343,19.384079,-99.160915,"['CREDITCARD', 'KEY']",15,False,False,False,True,1,1,13,0,1,1,1,1780703208,False,False,2026-06-05 23:46:48,0.06666666666666667,0.8666666666666667
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,75,df9b4cd6-4a77-4fc1-b971-82f69d3d3c9e,CE-330 Calle 15-Avenida Patriotismo,330,19.389358,-99.182606,"['CREDITCARD', 'KEY']",19,False,False,False,True,0,0,19,0,1,1,1,1780701926,False,False,2026-06-05 23:25:26,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-05T23:48:54Z,2026-06-05,20260605T234853Z,76,dfdaccf3-2dda-4c7f-a08f-88e3950fa4ab,CE-315 Alabama-Montana,315,19.391444264426035,-99.17368702595921,"['CREDITCARD', 'KEY']",27,False,False,False,True,2,5,20,0,1,1,1,1780703293,False,False,2026-06-05 23:48:13,0.07407407407407407,0.7407407407407407
